date,stock_code,split,label_excess_ret_5d,pred_lstm,pred_anchor,pred_lstm_z,pred_anchor_z,selected_model,pred_v52
2024-12-24,605090,val,0.038535055,0.002871558,0.0009579872424067,0.766346285129813,-0.04268161211872366,lstm,0.766346285129813
2024-12-24,605589,val,-0.013276063,-0.00042305887,0.0009579872424067,0.22323499553759776,-0.04268161211872366,lstm,0.22323499553759776
2024-12-24,688031,val,-0.10327302,-0.01806049,-0.0080391281498952,-2.684261792126268,-2.468659704011148,lstm,-2.684261792126268
2024-12-24,688045,val,-0.048618596,-0.0054501593,0.0009579872424067,-0.6054728952973325,-0.04268161211872366,lstm,-0.6054728952973325
2024-12-24,688133,val,-0.08752906,0.004652679,0.0009579872424067,1.0599606753304485,-0.04268161211872366,lstm,1.0599606753304485
2024-12-24,688147,val,-0.029695814,-0.0028534383,0.0009579872424067,-0.1774084050486722,-0.04268161211872366,lstm,-0.1774084050486722
2024-12-24,688528,val,-0.0195588,0.00073097646,0.0009579872424067,0.41347551243001496,-0.04268161211872366,lstm,0.41347551243001496
2024-12-25,600025,val,-0.047388136,0.0036018044,0.0076527863813458,0.8712141467502122,1.7725262532224324,lstm,0.8712141467502122
2024-12-25,600051,val,0.010871173,-0.006530151,0.0009579872424067,-0.7592962834487195,-0.10396441985533701,lstm,-0.7592962834487195
2024-12-25,600127,val,0.0141480565,0.00047248602,0.0009579872424067,0.3676207083105578,-0.10396441985533701,lstm,0.3676207083105578
2024-12-25,600153,val,-0.027269684,0.006840214,0.0076527863813458,1.3923633644082716,1.7725262532224324,lstm,1.3923633644082716
2024-12-25,600548,val,0.06105883,0.0051991045,0.0076527863813458,1.1282636865861058,1.7725262532224324,lstm,1.1282636865861058
2024-12-25,600865,val,0.25199267,-0.011954203,-0.0030818857798896,-1.6321755067367902,-1.236303701353005,lstm,-1.6321755067367902
2024-12-25,600967,val,-0.031441342,-0.0025930107,0.0009579872424067,-0.12570206882095364,-0.10396441985533701,lstm,-0.12570206882095364
2024-12-25,601222,val,-0.021023205,0.004877284,0.0009579872424067,1.076473912432359,-0.10396441985533701,lstm,1.076473912432359
2024-12-25,603237,val,0.056792516,-0.0067866147,0.0009579872424067,-0.8005683500250695,-0.10396441985533701,lstm,-0.8005683500250695
2024-12-25,603335,val,0.057120875,-0.007243708,0.0009579872424067,-0.8741272400715111,-0.10396441985533701,lstm,-0.8741272400715111
2024-12-25,603341,val,-0.05590677,-0.009858817,0.0009579872424067,-1.2949702394995484,-0.10396441985533701,lstm,-1.2949702394995484
2024-12-25,603658,val,-0.05007075,-0.0012728125,0.0009579872424067,0.0867541501463994,-0.10396441985533701,lstm,0.0867541501463994
2024-12-25,605090,val,0.012644144,0.0024624318,0.0009579872424067,0.6878577426958798,-0.10396441985533701,lstm,0.6878577426958798
2024-12-25,605589,val,-0.014831434,-0.0009687245,0.0009579872424067,0.13569027709562906,-0.10396441985533701,lstm,0.13569027709562906
2024-12-25,688031,val,-0.096678585,-0.013614677,-0.0080391281498952,-1.8993914654720747,-2.6257731803395745,lstm,-1.8993914654720747
2024-12-25,688045,val,-0.03943069,-0.0031394362,0.0009579872424067,-0.21363696804846763,-0.10396441985533701,lstm,-0.21363696804846763
2024-12-25,688133,val,-0.04838848,0.0067775846,0.0009579872424067,1.3822845705421734,-0.10396441985533701,lstm,1.3822845705421734
2024-12-25,688147,val,-0.0473742,-0.0024219006,0.0009579872424067,-0.09816574520444996,-0.10396441985533701,lstm,-0.09816574520444996
2024-12-25,688528,val,0.015175014,0.0017270297,0.0009579872424067,0.5695113083599965,-0.10396441985533701,lstm,0.5695113083599965
2024-12-26,600025,val,0.027890116,0.004009351,0.0009579872424067,0.8067861753575692,0.05785739898011187,lstm,0.8067861753575692
2024-12-26,600051,val,0.0063366583,-0.004548982,0.0009579872424067,-0.2501886420204336,0.05785739898011187,lstm,-0.2501886420204336
2024-12-26,600127,val,0.0008590073,-0.002429232,0.0009579872424067,0.011605607997300175,0.05785739898011187,lstm,0.011605607997300175
2024-12-26,600153,val,0.022917831,0.008961484,0.0009579872424067,1.4183865738588406,0.05785739898011187,lstm,1.4183865738588406
2024-12-26,600548,val,0.091206074,0.005518809,0.0076527863813458,0.993207887844074,2.0537902400080013,lstm,0.993207887844074
2024-12-26,600865,val,0.07778712,-0.021445096,-0.0030818857798896,-2.3368995715376557,-1.1465574118967299,lstm,-2.3368995715376557
2024-12-26,600967,val,-0.00024512046,-0.0010673404,0.0009579872424067,0.17980251330568628,0.05785739898011187,lstm,0.17980251330568628
2024-12-26,601222,val,0.03260504,0.00535281,0.0009579872424067,0.9727066100006048,0.05785739898011187,lstm,0.9727066100006048
2024-12-26,603237,val,0.054783344,-0.0068309754,0.0009579872424067,-0.5320203442015484,0.05785739898011187,lstm,-0.5320203442015484
2024-12-26,603335,val,-0.07912673,-0.012155846,0.0076527863813458,-1.1896547374877757,2.0537902400080013,lstm,-1.1896547374877757
2024-12-26,603341,val,-0.13378364,-0.017328769,-0.0030818857798896,-1.828523234803254,-1.1465574118967299,lstm,-1.828523234803254
2024-12-26,603658,val,0.016886558,-0.0016453862,0.0009579872424067,0.10841245943758818,0.05785739898011187,lstm,0.10841245943758818
2024-12-26,605090,val,0.06517928,0.0013897568,0.0009579872424067,0.483259958143367,0.05785739898011187,lstm,0.483259958143367
2024-12-26,605589,val,0.031862047,-0.0018986762,0.0009579872424067,0.07713053204662615,0.05785739898011187,lstm,0.07713053204662615
2024-12-26,688031,val,-0.11761141,-0.009357363,-0.0080391281498952,-0.8440353209658379,-2.624469241944109,lstm,-0.8440353209658379
2024-12-26,688045,val,-0.075697124,-0.002608046,0.0009579872424067,-0.010478353329587952,0.05785739898011187,lstm,-0.010478353329587952
2024-12-26,688133,val,-0.023935908,0.007319808,0.0009579872424067,1.2156356187027546,0.05785739898011187,lstm,1.2156356187027546
2024-12-26,688147,val,0.02050477,-0.0014211088,0.0009579872424067,0.13611126058344372,0.05785739898011187,lstm,0.13611126058344372
2024-12-26,688528,val,-0.018417908,0.002243951,0.0009579872424067,0.5887550070682392,0.05785739898011187,lstm,0.5887550070682392
2024-12-27,600025,val,0.037150614,0.004328713,0.0009579872424067,0.8377016158241292,0.057857398980111906,lstm,0.8377016158241292
2024-12-27,600051,val,0.005334274,-0.0035022944,0.0009579872424067,-0.09769269116065618,0.057857398980111906,lstm,-0.09769269116065618
2024-12-27,600127,val,0.005864805,-0.0037234128,0.0009579872424067,-0.12410473267265686,0.057857398980111906,lstm,-0.12410473267265686
2024-12-27,600153,val,0.034877103,0.009491488,0.0076527863813458,1.4543822159782518,2.0537902400080013,lstm,1.4543822159782518
2024-12-27,600548,val,0.10056148,0.005611524,0.0076527863813458,0.9909301910311273,2.0537902400080013,lstm,0.9909301910311273
2024-12-27,600865,val,0.028719243,-0.023501694,-0.0030818857798896,-2.4865711040394123,-1.1465574118967299,lstm,-2.4865711040394123
2024-12-27,600967,val,-0.019667784,-0.0029971153,0.0009579872424067,-0.03735030735091827,0.057857398980111906,lstm,-0.03735030735091827
2024-12-27,601222,val,0.060233884,0.0054340363,0.0009579872424067,0.9697297278391473,0.057857398980111906,lstm,0.9697297278391473
2024-12-27,603237,val,0.034696363,-0.008117229,0.0009579872424067,-0.6489351215977808,0.057857398980111906,lstm,-0.6489351215977808
2024-12-27,603335,val,-0.12705192,-0.010031179,0.0009579872424067,-0.8775516765832261,0.057857398980111906,lstm,-0.8775516765832261
2024-12-27,603341,val,-0.07965551,-0.01649268,0.0009579872424067,-1.6493618590096275,0.057857398980111906,lstm,-1.6493618590096275
2024-12-27,603658,val,0.033476323,-0.0003938526,0.0009579872424067,0.2736029308194149,0.057857398980111906,lstm,0.2736029308194149
2024-12-27,605090,val,0.08260299,0.00212349,0.0009579872424067,0.5742932272901189,0.057857398980111906,lstm,0.5742932272901189
2024-12-27,605589,val,0.04186966,-0.0009394884,0.0009579872424067,0.2084280950751543,0.057857398980111906,lstm,0.2084280950751543
2024-12-27,688031,val,-0.08583343,-0.0051010847,-0.0080391281498952,-0.28866420584502456,-2.624469241944109,lstm,-0.28866420584502456
2024-12-27,688045,val,-0.08841057,-0.0019919723,0.0009579872424067,0.08271151763287732,0.057857398980111906,lstm,0.08271151763287732
2024-12-27,688133,val,-0.025336113,0.007028356,0.0009579872424067,1.1601672405011443,0.057857398980111906,lstm,1.1601672405011443
2024-12-27,688147,val,-0.041952193,-0.0105917305,-0.0030818857798896,-0.9445081554995637,-1.1465574118967299,lstm,-0.9445081554995637
