date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2026-02-26,600025,test,0.11513915,0.0012217909,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600051,test,-0.00022724447,0.005150482,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600127,test,0.073507205,-0.0034941435,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600153,test,-0.0046053194,-0.003221646,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600548,test,0.025603013,-0.0005029291,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600865,test,-0.0028554841,0.0030671507,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,600967,test,0.016972404,0.0052366406,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,601222,test,0.04334495,0.007539496,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,603237,test,0.0001988568,0.0022816807,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,603335,test,-0.052051503,0.0004349202,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,603341,test,-0.06954345,0.000994429,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,603658,test,-0.02359544,-0.001628831,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,605090,test,0.079322025,-0.0009442717,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,605589,test,0.024451273,-0.020423718,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,688031,test,0.07353728,-0.028883748,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,688045,test,-0.047127943,-0.0034089386,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,688133,test,-0.085111275,0.0069267303,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,688147,test,-0.06899776,0.009081468,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-26,688528,test,-0.051069092,0.006977156,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600025,test,0.11630927,0.0032319576,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600051,test,0.01583384,0.0050029457,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600127,test,0.06883148,-0.0023788959,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600153,test,-0.017959114,-0.00093492866,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600548,test,0.0137267,-0.0019278377,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600865,test,-0.007162416,0.0062903613,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,600967,test,-0.0025402077,0.0060381144,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,601222,test,0.055394992,0.006124079,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,603237,test,0.0040029855,0.0012703985,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,603335,test,-0.014994948,-0.0016751438,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,603341,test,-0.069964945,0.0022244006,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,603658,test,-0.019021882,-0.0015470833,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,605090,test,-0.04091468,-0.017859153,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-02-27,605589,test,0.02508488,-0.006983511,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
