date,stock_code,split,label_excess_ret_5d,pred_ridge,fit_start_date,fit_end_date,pred_tree
2024-11-11,603658,val,0.05517147889404131,0.005026510465539532,2020-04-03,2024-10-16,0.00442159981266309
2024-11-11,605090,val,-0.02228907061298044,0.0027820297926477214,2020-04-03,2024-10-16,0.00442159981266309
2024-11-11,605589,val,0.02311946744916485,-0.0011549298954698372,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-11,688031,val,-0.06697469911558993,-0.009683634252264052,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-11,688045,val,-0.066017811640626,-0.007072538064981048,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-11,688133,val,-0.09915060118387228,-0.0006298866141599666,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-11,688147,val,-0.10021360126751908,-0.025978938428580567,2020-04-03,2024-10-16,-0.01575661575343259
2024-11-11,688528,val,-0.10024073001461828,-0.014239164292556783,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,600025,val,0.037390093730263245,-0.004126650146508949,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,600051,val,0.059574006990708576,0.007479931922546361,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,600127,val,-0.0021900913360833954,0.005367240046474396,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,600153,val,0.04312306610754179,0.0026234102581377903,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,600548,val,0.0979661084245752,0.003011991588450125,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,600865,val,-0.03912226772104011,-0.0005436954361120518,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,600967,val,0.004367004203580042,0.003271471770767493,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,601222,val,0.028355633625642855,0.010265768174498209,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,603237,val,0.006362713432238924,0.008806084079537521,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,603335,val,-0.04422454235784657,0.0007698244112315516,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-12,603341,val,0.05754202013089015,-0.001640232821858459,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,603658,val,0.026014939821737408,0.0048255801135890656,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,605090,val,-0.013176323773326233,0.005196220268353606,2020-04-03,2024-10-16,0.00442159981266309
2024-11-12,605589,val,0.014424564234882802,0.00215094629295606,2020-04-03,2024-10-16,-0.002755033522141288
2024-11-12,688031,val,-0.04089868606167724,-0.0076749206875827815,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,688045,val,-0.016707283122894497,-0.012250505412421968,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-12,688133,val,-0.09411917578231821,-0.0032739096644743716,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-12,688147,val,-0.0748332951363676,-0.014026804544659951,2020-04-03,2024-10-16,-0.002755033522141288
2024-11-12,688528,val,-0.04984848541050713,-0.011724507199724914,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,600025,val,0.01041517740613716,-0.005174604851261035,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,600051,val,0.05696207501686444,0.0067978089869847845,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,600127,val,0.008533622451956529,0.0010968940304032038,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,600153,val,0.0326167064026832,0.0012165872413206446,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,600548,val,0.09115675135555111,0.007043633279890259,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,600865,val,-0.027179206903575576,-0.004200299045356434,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,600967,val,0.01072343078396774,0.004882683227114288,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,601222,val,0.0076896322547013,0.011193413632964217,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,603237,val,0.014380241622486172,0.007957267717492687,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,603335,val,-0.012958081041748244,0.004089122642915295,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,603341,val,0.04471073599837093,0.005121010560783366,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,603658,val,0.041591233488104104,0.004627432583134565,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,605090,val,7.882989459105302e-05,0.006118698358266292,2020-04-03,2024-10-16,0.00442159981266309
2024-11-13,605589,val,-0.023049668558708842,-0.0027976044422396333,2020-04-03,2024-10-16,-0.002755033522141288
2024-11-13,688031,val,-0.04840714356452126,-0.006432230146008997,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-13,688045,val,-0.03763495440688115,-0.012596930851902438,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-13,688133,val,-0.07349012927144673,-0.0057758020907483516,2020-04-03,2024-10-16,0.0036999589405195964
2024-11-13,688147,val,-0.05230813978700867,-0.0143543428184326,2020-04-03,2024-10-16,-0.002755033522141288
2024-11-13,688528,val,-0.04383111314152323,-0.010305495002121284,2020-04-03,2024-10-16,-0.00135215753068163
2024-11-14,600025,val,-0.028987721279516595,-0.001619156141370991,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,600051,val,0.029376201955928997,0.006299904273138385,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,600127,val,-0.026761471868861516,0.0052755461999227935,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,600153,val,0.0112981314336616,0.00347879516908044,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,600548,val,0.05374479681901617,0.009449281917454299,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,600865,val,-0.027454788237304125,-0.008953425815140073,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,600967,val,-0.012905726910576284,0.0039732818055814405,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,601222,val,-0.012646502541181655,0.009835590934408554,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,603237,val,0.016549291518621893,0.008352001197878009,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,603335,val,0.005954723597266846,0.0024977337267769657,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,603341,val,0.05775684712379531,0.0026582618140526277,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,603658,val,0.0021017519113344964,0.005359321069224074,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-14,605090,val,-0.024305634698286,0.005338403546576725,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,605589,val,0.0036594599333941748,-0.004881437112770121,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,688031,val,0.09992955970963996,-0.011214418670109224,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-14,688045,val,-0.059201026768776754,-0.015614723566786075,2020-04-03,2024-11-13,0.003738847957927414
2024-11-14,688133,val,-0.023517079633027568,-0.005892061611704376,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-14,688147,val,-0.01708776724747046,-0.00901033587608211,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-14,688528,val,-0.04750304481765849,-0.006782167904728966,2020-04-03,2024-11-13,0.003738847957927414
2024-11-15,600025,val,-0.01892419901332136,-0.00264812861607409,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,600051,val,0.039348367829817724,0.004548363212779133,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-15,600127,val,0.010224737156891386,0.0056881163421085915,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,600153,val,-0.003284034772933305,0.00446990072326701,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,600548,val,0.022137846912988993,0.0031736740938478583,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-15,600865,val,0.03385702415240706,-0.006218248290851275,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-15,600967,val,-0.015193482038791603,0.002116543719877248,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,601222,val,-0.025438222637805083,0.010005623670181709,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,603237,val,-0.003856895496169895,0.008459727758648977,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,603335,val,0.004224737156891382,0.00470665034867082,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-15,603341,val,0.0029552559554631578,-0.011431496259727683,2020-04-03,2024-11-13,-0.016021540431941046
2024-11-15,603658,val,-0.03396329703114291,0.005229196630005858,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,605090,val,-0.02711678315149106,0.004595204331561836,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-15,605589,val,0.009924913523734327,-0.0020065142813330762,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-15,688031,val,0.18307110850467664,-0.011089430063091881,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-15,688045,val,-0.029320717388563164,-0.009640120662218754,2020-04-03,2024-11-13,0.003738847957927414
2024-11-15,688133,val,-0.043811175626349216,-0.0004418249735849685,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-15,688147,val,-0.05854829328621773,-0.005487563594933484,2020-04-03,2024-11-13,0.003738847957927414
2024-11-15,688528,val,-0.04628689075008534,-0.005479279133731374,2020-04-03,2024-11-13,0.003738847957927414
2024-11-18,600025,val,-0.05388468155397142,0.0031051490792561305,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-18,600051,val,0.007982420765623716,0.0033606253346939183,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,600127,val,0.01851940151537034,0.00519781925193883,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-18,600153,val,-0.1056258976299288,-0.008568917104878759,2020-04-03,2024-11-13,-0.023877681998929833
2024-11-18,600548,val,-0.004606062478690226,0.003971848675689277,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-18,600865,val,0.011263165687706128,-0.014294480976371806,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,600967,val,-0.03788198256767462,0.0016548356828833195,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-18,601222,val,-0.03321710282589042,0.01004624689098692,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-18,603237,val,0.0017345315390112585,0.008197398102258465,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-18,603335,val,0.05780017606585474,0.003203814946557057,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,603341,val,0.01945398095462269,0.00018633298472715246,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,603658,val,-0.04434413316024478,0.0025299872357430397,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-18,605090,val,-0.020485155123514905,0.004586660333295996,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-18,605589,val,-0.03129983203488241,0.00285468561851151,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,688031,val,0.229323639833939,-0.0001281112471409037,2020-04-03,2024-11-13,0.003738847957927414
2024-11-18,688045,val,-0.02775240220324183,-0.014293204183343266,2020-04-03,2024-11-13,0.003738847957927414
2024-11-18,688133,val,-0.021843808795115834,-0.0015865120257461923,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-18,688147,val,0.03154790283662378,-0.005413598991084142,2020-04-03,2024-11-13,0.003738847957927414
2024-11-18,688528,val,0.0033158391744035846,-0.006060184652574189,2020-04-03,2024-11-13,0.003738847957927414
2024-11-19,600025,val,-0.027491112611941353,0.005250015716628933,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,600051,val,0.035609461919279065,-0.004975554834972555,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-19,600127,val,0.026279811417735627,0.008775024987283428,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,600153,val,-0.0293780169502794,-0.004454070081649966,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-19,600548,val,0.023856575132535713,0.00576823325405064,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-19,600865,val,0.03419201808714668,-0.012642049148125407,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-19,600967,val,-0.02127999061943407,0.003641518240125621,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,601222,val,-0.03539101737891613,0.012137152928691384,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-19,603237,val,0.05562788239786533,0.009543209062285705,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,603335,val,0.029942878672344592,0.0020440977403503283,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-19,603341,val,-0.02921094475382689,-0.0034669201039156266,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-19,603658,val,-0.01211874855624982,0.004305522874800528,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,605090,val,-0.0034741123704074943,0.00815998085742236,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-19,605589,val,-0.049406006228962504,0.002079471128848868,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-19,688031,val,0.134109932094044,-0.0036947120756995137,2020-04-03,2024-11-13,0.003738847957927414
2024-11-19,688045,val,-0.04043881504744261,-0.01307790407781845,2020-04-03,2024-11-13,0.003738847957927414
2024-11-19,688133,val,-0.049941434193003106,-0.005166170291006941,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-19,688147,val,-0.028242671456438422,-0.008430791742529694,2020-04-03,2024-11-13,0.003738847957927414
2024-11-19,688528,val,-0.013245689554049239,-0.00724565947936738,2020-04-03,2024-11-13,0.003738847957927414
2024-11-20,600025,val,-0.016688925642167635,-0.0008985353956226243,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-20,600051,val,0.0198854415082703,-0.0013388880159354842,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-20,600127,val,0.0008934919402496626,0.00577106228805226,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-20,600153,val,-0.012574229531981413,-0.0023619159378919044,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-20,600548,val,0.02302085141700692,0.00284002522099275,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-20,600865,val,0.027562800066511555,-0.01389774217597706,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-20,600967,val,-0.028748651295229317,0.002228297230875015,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-20,601222,val,-0.02811144517129473,0.007447862423954476,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-20,603237,val,0.07202288154097712,0.008939894450430532,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-20,603335,val,-0.007027179404545909,0.0012485249134767038,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-20,603341,val,-0.019404309489627142,0.003430290764338344,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-20,603658,val,-0.006296226258642585,0.002679685258393029,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-20,605090,val,0.032451031605122735,0.005922410607037095,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-20,605589,val,-0.02890893007774122,0.0033119197747935865,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-20,688031,val,0.12693389441569744,0.001387918885806877,2020-04-03,2024-11-13,0.003738847957927414
2024-11-20,688045,val,-0.03671884718933073,-0.015096840052793551,2020-04-03,2024-11-13,0.003738847957927414
2024-11-20,688133,val,-0.07504115542296898,-0.008454520300726796,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-20,688147,val,-0.0193991862205173,-0.001948505529191223,2020-04-03,2024-11-13,0.003738847957927414
2024-11-20,688528,val,-0.02385130678978877,-0.002660549454609658,2020-04-03,2024-11-13,0.003738847957927414
2024-11-21,600025,val,-0.023089257523510893,0.001756374042266861,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,600051,val,0.0641654177825005,0.0054553068744922365,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-21,600127,val,0.02960632660406302,0.005859269017745373,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,600153,val,-0.0008529770120070564,0.007303961576503263,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,600548,val,0.03454185891351523,0.005701875100325669,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-21,600865,val,0.08569276421422432,-0.013780825371080448,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,600967,val,-0.022871856650616435,0.002681528367696172,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,601222,val,-0.01823540949656401,0.007640571409072382,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,603237,val,0.07813111560042284,0.007374964911816909,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,603335,val,-0.020416154491379474,0.001704438682017744,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,603341,val,-0.03385678186891784,4.76108051365223e-05,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,603658,val,0.0014883968493868242,0.005322727305719304,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,605090,val,0.043665472688963244,0.0049105636415719195,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-21,605589,val,0.004921967122839193,0.004674723375093551,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,688031,val,-0.07970996181707925,-0.02519586930158556,2020-04-03,2024-11-13,-0.04481403278069457
2024-11-21,688045,val,-0.03549261435985264,-0.008895367196803675,2020-04-03,2024-11-13,0.003738847957927414
2024-11-21,688133,val,-0.058953873891588585,-0.010428810364716367,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-21,688147,val,-0.03776498601899149,-0.0025111206859218314,2020-04-03,2024-11-13,0.003738847957927414
2024-11-21,688528,val,-0.01096944664540746,-0.0010715272339476727,2020-04-03,2024-11-13,0.003738847957927414
2024-11-22,600025,val,-0.0422369741731972,-0.0007792223693363727,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-22,600051,val,0.03252519816038875,0.010449765045869041,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-22,600127,val,-0.024978508320414303,0.005671712448463829,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-22,600153,val,0.015379149175717657,0.008059596706951007,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,600548,val,0.016461596373041523,0.006197132200929825,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-22,600865,val,0.03910792821291993,-0.01779280572451508,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,600967,val,-0.02922178979141858,0.0017458446774588818,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-22,601222,val,0.008823278982359753,0.005821000114296171,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-22,603237,val,0.06562598538422522,0.007889585937061459,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-22,603335,val,-0.013285534811338914,0.001076996646539438,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,603341,val,-0.045141354098079664,0.0012690638086935346,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,603658,val,0.02364267224863721,0.0027124319336623037,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-22,605090,val,0.05164286126606006,0.0026757267530577605,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-22,605589,val,0.0013458957981012515,0.00423380844719671,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,688031,val,-0.12981939935317172,-0.024690515407605692,2020-04-03,2024-11-13,-0.04481403278069457
2024-11-22,688045,val,-0.014584787449497913,-0.006573379333669856,2020-04-03,2024-11-13,0.003738847957927414
2024-11-22,688133,val,0.015053702158491847,-0.007567946329055835,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-22,688147,val,0.014979431004203361,-0.00014106540494916324,2020-04-03,2024-11-13,0.003738847957927414
2024-11-22,688528,val,0.014680649232971701,-0.0017073351956455349,2020-04-03,2024-11-13,0.003738847957927414
2024-11-25,600025,val,-0.028639715496482546,0.0034452262018763173,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-25,600051,val,0.0034619124446697985,0.005762231925934879,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-25,600127,val,-0.019993382866980228,0.008828054984531264,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-25,600153,val,0.033226737674318094,-0.002143500536363241,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,600548,val,-0.04605900390603386,0.003234771510664518,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-25,600865,val,0.03440442268577697,-0.011404869711766219,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,600967,val,-0.02388689256184158,0.0027486258771268314,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-25,601222,val,-0.015111853107933906,0.0061730118248893625,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-25,603237,val,0.1103712735145062,0.011655037234969539,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-25,603335,val,-0.02608907464796957,0.003622168830855954,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,603341,val,0.018891066974058998,0.0009809434271597648,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,603658,val,-0.0013622442356091141,0.0032272954272816253,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-25,605090,val,0.010942923275792979,0.004425534494598036,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,605589,val,0.0296257949084187,0.004971033566729825,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,688031,val,-0.019314590359839248,-0.03303106829132082,2020-04-03,2024-11-13,-0.04481403278069457
2024-11-25,688045,val,-0.015160331495688698,-0.005483947025543135,2020-04-03,2024-11-13,0.003738847957927414
2024-11-25,688133,val,0.009928795638400031,-0.004107683161042378,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-25,688147,val,-0.027790804548133166,-0.0031836668353167853,2020-04-03,2024-11-13,0.003738847957927414
2024-11-25,688528,val,-0.02744503388942983,-0.0011688047898629121,2020-04-03,2024-11-13,0.003738847957927414
2024-11-26,600025,val,-0.009079061389784586,0.009021502957449554,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-26,600051,val,-0.03334599768907703,-0.0014139389255617178,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-26,600127,val,-0.026531933130447154,0.004875875795244489,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-26,600153,val,0.031231016129595064,0.002795310125664294,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,600548,val,-0.050571987463868866,0.004738959257392761,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-26,600865,val,-0.004170629041522815,-0.01801067469547328,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,600967,val,-0.028057662033615642,0.004147841832194243,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-26,601222,val,-0.009904698204590882,0.005149760345026853,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-26,603237,val,0.12432446836353123,0.0011380760408823,2020-04-03,2024-11-13,-0.023877681998929833
2024-11-26,603335,val,-0.012335792732383437,0.001528854000882042,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,603341,val,-0.00849448901718313,0.005264326910719746,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,603658,val,-0.030087272022324356,0.004654035154442169,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-26,605090,val,-0.008689126768567305,0.003847039933749349,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-26,605589,val,0.04372969837041813,0.001512725941856521,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,688031,val,0.059255070198032396,-0.016415335018075735,2020-04-03,2024-11-13,0.003738847957927414
2024-11-26,688045,val,-0.036094770102635,-0.0047924403691176985,2020-04-03,2024-11-13,0.003738847957927414
2024-11-26,688133,val,0.006764136774377212,-0.0033882615794977432,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-26,688147,val,-0.0011327532788336023,-0.006828196573071756,2020-04-03,2024-11-13,0.003738847957927414
2024-11-26,688528,val,-0.006808216961120266,0.0007249338206960089,2020-04-03,2024-11-13,0.003738847957927414
2024-11-27,600025,val,-0.0006402679849000746,0.011014834827269514,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-27,600051,val,-0.005899452605970187,0.0018381797272257207,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-27,600127,val,0.03821242055098811,0.007877945635728193,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-27,600153,val,0.02948139924215826,0.006851748324849171,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,600548,val,-0.004534405355543,0.007040681403480281,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-27,600865,val,0.0068781062940376815,-0.01472958680039536,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,600967,val,-0.01946700369885451,0.006290434496390804,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-27,601222,val,-0.011887993714512487,0.005144029793500652,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-27,603237,val,0.014651314284637122,-0.0021025502943036963,2020-04-03,2024-11-13,-0.023877681998929833
2024-11-27,603335,val,-0.009585457861834009,0.0006046452401582451,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,603341,val,-0.033293154075242415,0.0034106749396008275,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,603658,val,-0.04640610511365223,0.003916759166866694,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-27,605090,val,-0.043198194516411326,-0.002412340207434521,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-27,605589,val,0.02051027504815778,6.440243671423218e-05,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,688031,val,0.13121457759680116,-0.009266362865047085,2020-04-03,2024-11-13,0.003738847957927414
2024-11-27,688045,val,-0.030889280469888755,-0.00970776862924637,2020-04-03,2024-11-13,0.003738847957927414
2024-11-27,688133,val,-0.02472549730956591,-0.009122690595645775,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-27,688147,val,-0.002252712908863471,-0.008786791375336,2020-04-03,2024-11-13,0.003738847957927414
2024-11-27,688528,val,-0.008168567401541756,0.0006241497310268563,2020-04-03,2024-11-13,0.003738847957927414
2024-11-28,600025,val,-0.02447956366516406,0.005592045041366299,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-28,600051,val,-0.04561559035159839,0.0009165500096120773,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-28,600127,val,-0.0033620692248377687,0.007885735397736031,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-28,600153,val,0.0116290267764569,0.005699841026833615,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-28,600548,val,-0.004407864957316751,0.005264635443724146,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-28,600865,val,-0.04981190224356895,-0.016916826756324818,2020-04-03,2024-11-13,-0.002327077700516891
2024-11-28,600967,val,-0.014618930397132954,0.005930895177631198,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-28,601222,val,-0.034347984717795696,0.005770790277979057,2020-04-03,2024-11-13,0.0045267498860738385
2024-11-28,603237,val,-0.02269544234491465,-0.011670465382620092,2020-04-03,2024-11-13,-0.016021540431941046
2024-11-28,603335,val,-0.02054127860339698,0.003388504989879679,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-28,603341,val,-0.026819483964945642,0.003920155267616952,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-28,603658,val,-0.050913912633622924,0.003980558977401038,2020-04-03,2024-11-13,-0.00025374398285739336
2024-11-28,605090,val,-0.06292011596731643,-0.0010810188878368778,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-28,605589,val,-0.013711699249179962,-0.001211643528658612,2020-04-03,2024-11-13,-0.001376439212812645
2024-11-28,688031,val,0.392966830097019,-0.004073210291502545,2020-04-03,2024-11-13,0.003738847957927414
2024-11-28,688045,val,-0.011885907704960272,-0.006604452585140958,2020-04-03,2024-11-13,0.003738847957927414
