date,stock_code,split,label_excess_ret_5d,pred_ridge,ridge_fit_start_date,ridge_fit_end_date,pred_tree,fit_start_date_tree,fit_end_date_tree,fit_start_date_ridge_meta,fit_end_date_ridge_meta,tree_fit_start_date,tree_fit_end_date,industry,pred_ridge_z,pred_tree_z,w_ridge,w_tree,pred_blend
2024-11-01,601222,val,-0.011754014982715694,0.0044786924302642585,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.4420111378077223,0.3284667654543479,0.1,0.9,0.33982120268968535
2024-11-01,603237,val,-0.01945220811117024,0.007558360557824558,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.7407099250298247,0.3284667654543479,0.1,0.9,0.3696910814118956
2024-11-01,603335,val,0.02715066270222652,0.006194494448499163,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.608427764772657,0.3284667654543479,0.1,0.9,0.35646286538617883
2024-11-01,603341,val,0.04244182447039643,0.0034044793120712982,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,0.3378225881549716,0.3284667654543479,0.1,0.9,0.3294023477244103
2024-11-01,603658,val,-0.051332421708710246,0.002607666481558334,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.26053925233469893,0.3284667654543479,0.1,0.9,0.321674014142383
2024-11-01,605090,val,0.05296072842168095,0.008255777138383292,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.8083527612618273,0.3284667654543479,0.1,0.9,0.37645536503509586
2024-11-01,605589,val,0.030850696423790097,0.0024550714487486924,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.2457389721264334,0.3284667654543479,0.1,0.9,0.3201939861215565
2024-11-01,688031,val,0.0820792151119186,-0.005536282144654668,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.5293470201761044,-0.11625911450388078,0.1,0.9,-0.15756790507110313
2024-11-01,688045,val,0.030222176788334693,-0.010780640146110116,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.0380003262822504,-0.11625911450388078,0.1,0.9,-0.20843323568171773
2024-11-01,688133,val,0.060400541670343116,-0.0035995460392447146,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-0.3415018687202893,0.3284667654543479,0.1,0.9,0.2614699020368842
2024-11-01,688147,val,0.028492925864222668,-0.008353011793719695,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.8025432527762638,-0.11625911450388078,0.1,0.9,-0.1848875283311191
2024-11-01,688528,val,0.006801094752501763,-0.0034205222268321217,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.32413824594127233,0.3284667654543479,0.1,0.9,0.2632062643147859
2024-11-04,600025,val,-0.10055945289457811,0.0006515838078249773,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.09420044198281381,0.1919084628129388,0.1,0.9,0.1821376607299263
2024-11-04,600051,val,-0.04325073935434896,0.0020126289808894996,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.2697959538676302,0.1919084628129388,0.1,0.9,0.19969721191840795
2024-11-04,600127,val,-0.0374126773726816,0.00446694063739011,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.58643945709371,0.1919084628129388,0.1,0.9,0.23136156224101592
2024-11-04,600153,val,-0.0823417983161737,0.00481709672473948,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.6316149138783338,-1.5687347253455406,0.1,0.9,-1.3486997614231533
2024-11-04,600548,val,-0.02088090658325946,0.004723683711466639,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.6195632155166879,0.1919084628129388,0.1,0.9,0.23467393808331372
2024-11-04,600865,val,-0.17118314735004825,-0.02548968233522558,2020-04-03,2024-10-16,0.008418121547626275,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-3.2784201738125542,3.0364026909908555,0.1,0.9,2.4049204045105146
2024-11-04,600967,val,-0.042259835701537005,0.004771419295878665,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.6257218313700306,0.1919084628129388,0.1,0.9,0.235289799668648
2024-11-04,601222,val,-0.060784107620132186,0.009817790659691615,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,1.276780429810544,0.1919084628129388,0.1,0.9,0.3003956595126993
2024-11-04,603237,val,-0.04682453878404967,0.001466000227835984,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.19927253730293942,0.1919084628129388,0.1,0.9,0.19264487026193886
2024-11-04,603335,val,0.013955968201438643,0.005381728398991904,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.7044609808780771,0.1919084628129388,0.1,0.9,0.24316371461945263
2024-11-04,603341,val,0.06302664623474542,0.004083133822730906,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,0.5369225450773233,0.1919084628129388,0.1,0.9,0.22640987103937724
2024-11-04,603658,val,-0.07246639403766518,0.0013439870968035687,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.18353098909843288,0.1919084628129388,0.1,0.9,0.1910707154414882
2024-11-04,605090,val,0.009462617673698395,0.006143927938015324,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.8027963049818595,-1.5687347253455406,0.1,0.9,-1.3315816223128008
2024-11-04,605589,val,0.07777245204223239,-0.0002365377023416043,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-0.020380730104575858,0.1919084628129388,0.1,0.9,0.17067954352118733
2024-11-04,688031,val,0.12950117752782508,-0.007464264264073891,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.9528673003432692,0.1919084628129388,0.1,0.9,0.077430886497318
2024-11-04,688045,val,0.03568747482841762,-0.005996152789812174,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.7634586084579649,-1.292825859840459,0.1,0.9,-1.2398891347022096
2024-11-04,688133,val,0.08211963908526844,-0.0007725247593336304,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-0.08953120614956848,0.1919084628129388,0.1,0.9,0.16376449591668807
2024-11-04,688147,val,0.19030052871806447,-0.005314472543022572,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.6755114967487538,-1.292825859840459,0.1,0.9,-1.2310944235312884
2024-11-04,688528,val,0.07613709370278356,-0.005899043895250478,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.750930085241696,0.1919084628129388,0.1,0.9,0.0976246080074753
2024-11-05,600025,val,-0.0732336236820571,0.0014331975934717917,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.23525836071890238,0.10724973222922946,0.1,0.9,0.12005059507819675
2024-11-05,600051,val,-0.02176453789159838,0.0038908294525761772,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.6177112685667681,0.10724973222922946,0.1,0.9,0.15829588586298332
2024-11-05,600127,val,-0.03136035190751596,0.004940290144611803,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.7810267349797589,0.10724973222922946,0.1,0.9,0.17462743250428242
2024-11-05,600153,val,-0.04940793318969994,-0.0033477647875705626,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.5087476864712763,0.10724973222922946,0.1,0.9,0.045649990359178876
2024-11-05,600548,val,-0.011722527436043184,0.0031091897076916813,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.4960736879775094,0.10724973222922946,0.1,0.9,0.14613212780405746
2024-11-05,600865,val,-0.07542127712599189,-0.01949111185956543,2020-04-03,2024-10-16,0.008418121547626275,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-3.0209506460844917,3.1812312359235597,0.1,0.9,2.5610130477227546
2024-11-05,600967,val,-0.05564485299626698,0.0011253553008953806,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.1873524143835114,0.10724973222922946,0.1,0.9,0.11526000044465766
2024-11-05,601222,val,-0.042733127884503896,0.005356622685812308,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.8458157677325531,0.10724973222922946,0.1,0.9,0.1811063357795618
2024-11-05,603237,val,-0.006372965912308515,0.006309846449349,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.994154990649019,0.10724973222922946,0.1,0.9,0.1959402580712084
2024-11-05,603335,val,0.05579603391902899,0.007224621085980938,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,1.1365108192932878,0.10724973222922946,0.1,0.9,0.2101758409356353
2024-11-05,603341,val,-0.0018730426802205935,0.0022410300763932647,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,0.36097201510645155,0.10724973222922946,0.1,0.9,0.13262196051695166
2024-11-05,603658,val,-0.03013637175666284,0.0019286939364397432,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.3123667431212756,0.10724973222922946,0.1,0.9,0.12776143331843406
2024-11-05,605090,val,0.000651019753101445,0.0016468978985005858,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.26851407506174235,0.10724973222922946,0.1,0.9,0.12337616651248075
2024-11-05,605589,val,0.09457154412311064,0.004043030281132511,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.6413965285224382,0.10724973222922946,0.1,0.9,0.16066441185855035
2024-11-05,688031,val,0.01907322628496011,-0.009920403007037608,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.5315715849957874,-1.795438113430924,0.1,0.9,-1.7690514605874106
2024-11-05,688045,val,-0.034649235097668485,-0.003079691485225259,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.46703052951852425,-1.4972695529655384,0.1,0.9,-1.394245650620837
2024-11-05,688133,val,0.08260227121177854,-0.0057425008934972625,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-0.8814128534884818,0.10724973222922946,0.1,0.9,0.008383473657458326
2024-11-05,688147,val,0.16366815681021285,-0.003219951489094195,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.4888575766149824,0.10724973222922946,0.1,0.9,0.047639001344808266
2024-11-05,688528,val,0.017957595458345188,5.90619223339574e-05,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,0.021417471060325863,-1.4972695529655384,0.1,0.9,-1.345400850562952
2024-11-06,600025,val,-0.03641149483801702,0.0015624897769853801,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.2523940240387565,0.500339578096325,0.1,0.9,0.4755450226905682
2024-11-06,600051,val,-0.02305614827709239,0.006116910604262772,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.9528628964376921,0.500339578096325,0.1,0.9,0.5455919099304617
2024-11-06,600127,val,-0.09331159999048814,-0.0048426381926176066,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.7327131798383054,-2.0783234392453998,0.1,0.9,-1.9437624133046902
2024-11-06,600153,val,-0.07443912663510403,-0.0026122367636098424,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.3896779546748914,0.500339578096325,0.1,0.9,0.4113378248192034
2024-11-06,600548,val,-0.020050877868006453,0.006882598718102917,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,1.0706255516799603,0.500339578096325,0.1,0.9,0.5573681754546885
2024-11-06,600865,val,-0.06135275225386265,7.63011284058677e-05,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.023818552793840746,-1.674223396477038,0.1,0.9,-1.5044192015499502
2024-11-06,600967,val,-0.05780265570296088,0.0037546471299781123,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.5895473191350707,0.500339578096325,0.1,0.9,0.5092603522001996
2024-11-06,601222,val,-0.053388058380173506,0.004142615824919844,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.6492168149015343,0.500339578096325,0.1,0.9,0.515227301776846
2024-11-06,603237,val,-0.030546540916306195,0.007195275424505841,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,1.11871515698119,0.500339578096325,0.1,0.9,0.5621771359848116
2024-11-06,603335,val,0.037041976257825085,0.008341976872303229,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,1.2950775750753099,0.500339578096325,0.1,0.9,0.5798133777942235
2024-11-06,603341,val,0.027921756273365975,-0.0023312524849862524,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.3464626374537657,0.500339578096325,0.1,0.9,0.41565935654131597
2024-11-06,603658,val,-0.023482916237558535,0.005726114271974604,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.8927585106997642,0.500339578096325,0.1,0.9,0.5395814713566689
2024-11-06,605090,val,0.004157564561781027,0.003534072740165562,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.5556230288747781,0.500339578096325,0.1,0.9,0.5058679231741703
2024-11-06,605589,val,0.146398854040858,0.0035951811021693596,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.5650214808514994,0.500339578096325,0.1,0.9,0.5068077683718425
2024-11-06,688031,val,0.05343018404707074,-0.009838674450262836,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.5011024035343894,0.500339578096325,0.1,0.9,0.30019537993325357
2024-11-06,688045,val,0.014453277702100434,-0.008844506191918842,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.3481995547843924,-1.674223396477038,0.1,0.9,-1.6416210123077737
2024-11-06,688133,val,0.03588500838259097,-0.014282527848120456,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-2.184566030799661,-2.0783234392453998,0.1,0.9,-2.0889476984008257
2024-11-06,688147,val,0.13097218346360945,-0.005714512592371979,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.8668072613539413,0.500339578096325,0.1,0.9,0.3636248941512984
2024-11-06,688528,val,0.023581366370368076,-0.0039545920566869865,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.5961318890300491,0.500339578096325,0.1,0.9,0.3906924313836876
2024-11-07,600025,val,0.008644316301758395,-0.0022849651383095157,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,-0.4432694599242473,0.500339578096325,0.1,0.9,0.4059786742942678
2024-11-07,600051,val,-0.017576096385558168,0.004641048630548939,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.9481789630649794,0.500339578096325,0.1,0.9,0.5451235165931905
2024-11-07,600127,val,-0.040613177691230004,0.0006548611273304751,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.1473468393935186,0.500339578096325,0.1,0.9,0.46504030422604437
2024-11-07,600153,val,-0.05457873754951452,-0.0016009870041375112,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.30585704234691236,0.500339578096325,0.1,0.9,0.41971991605200126
2024-11-07,600548,val,0.029158834887386534,0.005073328852006621,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,1.035024824553335,0.500339578096325,0.1,0.9,0.5538081027420261
2024-11-07,600865,val,-0.08651267330116834,-0.0028303459631947186,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.5528374327930272,-1.674223396477038,0.1,0.9,-1.5620848001086372
2024-11-07,600967,val,-0.02541188967061063,0.0028559664977700332,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.5895528035661886,0.500339578096325,0.1,0.9,0.5092609006433114
2024-11-07,601222,val,-0.025946074929521765,0.008695582377876761,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,1.7627419681289673,0.500339578096325,0.1,0.9,0.6265798170995893
2024-11-07,603237,val,-0.026082646055337208,0.0029134984421473912,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.6011110730047105,0.500339578096325,0.1,0.9,0.5104167275871636
2024-11-07,603335,val,0.014399770884426746,0.006457985176444011,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,1.3132047305309145,0.500339578096325,0.1,0.9,0.581626093339784
2024-11-07,603341,val,0.05810540847927066,0.004186657372253719,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,0.8568909551465107,0.500339578096325,0.1,0.9,0.5359947158013436
2024-11-07,603658,val,-0.012856558516956593,0.002735111269391321,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.5652727743098681,0.500339578096325,0.1,0.9,0.5068328977176794
2024-11-07,605090,val,-0.03856253031236738,-0.005397868912076085,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,-1.0686573369163854,-2.0783234392453998,0.1,0.9,-1.9773568290124983
2024-11-07,605589,val,0.05815480714550643,0.0024103556020087596,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,0.5000287860192184,0.500339578096325,0.1,0.9,0.5003084988886144
2024-11-07,688031,val,0.0705506575339074,-0.005386451945760155,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.066363648179142,0.500339578096325,0.1,0.9,0.3436692554687783
2024-11-07,688045,val,0.0031211156591232784,-0.007924149559112994,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-1.5761915896135301,-1.674223396477038,0.1,0.9,-1.6644202157906873
2024-11-07,688133,val,-0.0414648800085851,-0.0071712638992282645,2020-04-03,2024-10-16,-0.0037299222622555156,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-1.4249355281762632,-2.0783234392453998,0.1,0.9,-2.0129846481384863
2024-11-07,688147,val,0.10462412713976428,-0.00499109685231439,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.9869361102540279,0.500339578096325,0.1,0.9,0.3516120092612897
2024-11-07,688528,val,0.022846226389705973,-0.004530023060445553,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,-0.894305569514676,0.500339578096325,0.1,0.9,0.3608750633352249
2024-11-08,600025,val,0.005088031328271115,0.0024996047475050152,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.36180031895690984,0.2682263358751466,0.1,0.9,0.27758373418332294
2024-11-08,600051,val,0.0034608258580501212,0.006447209126295682,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.9157762096768214,0.2682263358751466,0.1,0.9,0.3329813232553141
2024-11-08,600127,val,-0.013561202649430126,0.005493633007445991,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.7819588031891876,0.2682263358751466,0.1,0.9,0.31959958260655075
2024-11-08,600153,val,-0.015503704591931688,-0.0008906186416472756,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,-0.11395708769599987,0.2682263358751466,0.1,0.9,0.23000799351803194
2024-11-08,600548,val,0.047304388023290775,0.0031167803830133827,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,0.44840991546265574,0.2682263358751466,0.1,0.9,0.2862446938338975
2024-11-08,600865,val,-0.06951590784271384,0.0012203990701631987,2020-04-03,2024-10-16,-0.003002093169946476,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.18228660974968355,-1.131216325007696,0.1,0.9,-0.9998660315319582
2024-11-08,600967,val,-0.023981492368265477,0.008046273538646466,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,1.1401763894187216,0.2682263358751466,0.1,0.9,0.3554213412295041
2024-11-08,601222,val,-0.014803935819874003,0.010919091908796703,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,周期公用,1.5433252267315538,0.2682263358751466,0.1,0.9,0.3957362249607873
2024-11-08,603237,val,0.0015518164499215732,0.006458631921364071,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,消费服务,0.9173791953018553,0.2682263358751466,0.1,0.9,0.3331416218178175
2024-11-08,603335,val,-0.015406765915338804,-0.008538090252139975,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,工业制造,-1.1871433775733484,0.2682263358751466,0.1,0.9,0.1226893645302971
2024-11-08,603341,val,0.08928665371955306,0.007117265424847122,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,TMT科技,1.0098066644044645,0.2682263358751466,0.1,0.9,0.3423843687280784
2024-11-08,603658,val,0.014439619141732463,0.006533546444313951,2020-04-03,2024-10-16,0.0009145364475856801,2021-08-20,2024-10-16,2020-04-03,2024-10-16,2021-08-20,2024-10-16,医药健康,0.927892112908794,0.2682263358751466,0.1,0.9,0.33419291357851133
